pheno,dataset,seed,leakage_type,r,q2,r_yp
age,hcpd,81.0,leak_covars,0.7886551016813548,0.6168187737552557,0.9957634517376034
age,abcd,96.0,leak_covars,0.11624088296220644,-0.03868082191536493,0.9977870390321076
age,hbn,61.0,leak_covars,0.7474819713305854,0.5523428560654458,0.9971703912858366
attn,hcpd,73.0,leak_covars,-0.016734624070523976,-0.1324606897327376,0.9518010363667747
attn,abcd,2.0,leak_covars,0.04053239462442358,-0.10913206498562467,0.9843420542371574
attn,hbn,38.0,leak_covars,0.008325571135505673,-0.13613931498053655,0.9644012674841772
attn,hcpd,34.0,leak_covars,-0.10672054084944091,-0.19186729274003445,0.9504602688796758
age,pnc,6.0,leak_covars,0.6314522255940985,0.39593389537815904,0.9968744857214374
age,hbn,83.0,leak_covars,0.7411255886583658,0.5452700888323838,0.9976089299784083
mr,pnc,36.0,leak_covars,0.2324707500366332,0.016434603011126425,0.9845729607675711
mr,pnc,94.0,leak_covars,0.283194395919672,0.0613183039821561,0.9838138621312186
mr,pnc,67.0,leak_covars,0.24884329488148332,0.031006929215125156,0.9841172915995271
age,hcpd,64.0,leak_covars,0.7949247197351291,0.62622964051945,0.9958074043033969
attn,hcpd,7.0,leak_covars,-0.042170623760147415,-0.1498514486302176,0.9468180162311792
mr,hcpd,76.0,leak_covars,0.2108587270432687,-0.005754688019812937,0.9646627249281129
mr,hcpd,5.0,leak_covars,0.25400274261051065,0.03165902839584389,0.9629977805197706
attn,abcd,54.0,leak_covars,0.0570615827319269,-0.12303300712631615,0.9788618883068576
attn,abcd,38.0,leak_covars,0.029438237473191332,-0.12971116937879534,0.9837581071925229
age,hcpd,50.0,leak_covars,0.7877780440488107,0.6167785038627169,0.9955762188586348
age,hbn,21.0,leak_covars,0.7420914820243394,0.5467113758745211,0.9971422794198795
mr,hcpd,83.0,leak_covars,0.2829846565897601,0.06295985290361916,0.9626940531473352
age,hbn,13.0,leak_covars,0.7476520025536517,0.5541443092906306,0.9965374405663743
attn,abcd,82.0,leak_covars,0.04836547060206311,-0.16219073533765438,0.9183544726501023
mr,abcd,60.0,leak_covars,0.12700881637841607,-0.013024776504813484,0.9228688554311083
mr,hbn,67.0,leak_covars,0.25967571635781794,0.029160180168288696,0.9470248904322132
age,hcpd,53.0,leak_covars,0.7909920988505034,0.6206015656819419,0.9950027604826371
attn,abcd,99.0,leak_covars,0.034471022212101,-0.11349966271921175,0.914879244936469
age,hcpd,87.0,leak_covars,0.7885333091207342,0.6151028140395619,0.9952350053603904
age,pnc,68.0,leak_covars,0.6445437949454025,0.4111378988731218,0.9963904031562453
mr,hcpd,32.0,leak_covars,0.27488750867930944,0.0505726526964736,0.9720000162123662
mr,pnc,83.0,leak_covars,0.2315138469244565,0.016044673358085793,0.9826487034065498
mr,pnc,60.0,leak_covars,0.2735551530520241,0.05231139766937942,0.9850141331311645
mr,pnc,10.0,leak_covars,0.24384197645235695,0.027388813406942547,0.9852652674090648
attn,abcd,19.0,leak_covars,0.034585106026341975,-0.13168189165737743,0.8929739580403075
mr,abcd,90.0,leak_covars,0.09345597196752668,-0.021288098052000493,0.9241877554659746
age,hbn,32.0,leak_covars,0.743219142225305,0.5488023519315375,0.9972181848068707
attn,hbn,4.0,leak_covars,0.007336342470857492,-0.153015674586499,0.9738634304234288
age,abcd,37.0,leak_covars,0.10774976163747411,-0.04271596438422365,0.9975408158417888
attn,abcd,35.0,leak_covars,0.03032171157165915,-0.1275698093571831,0.9808019148365994
age,pnc,72.0,leak_covars,0.6422448192474116,0.408187354649432,0.9978253837916914
age,abcd,51.0,leak_covars,0.10954020370689149,-0.04335223432942614,0.998102971570882
mr,abcd,14.0,leak_covars,0.10057042021840963,-0.03917755942825951,0.9900815232770229
attn,pnc,53.0,leak_covars,-0.010679277389126761,-0.16327451729759046,0.9671385823579334
attn,hbn,42.0,leak_covars,-0.012965437304767914,-0.1726808627427463,0.9737381901893888
mr,hbn,60.0,leak_covars,0.24802948384061205,0.02595697098527272,0.9477608026631618
attn,abcd,27.0,leak_covars,0.051932541521705,-0.17014026125400505,0.9811751243697895
age,pnc,7.0,leak_covars,0.6278748977705404,0.39117638997818027,0.9967065322175223
attn,abcd,29.0,leak_covars,0.03957786902649969,-0.13280812877642867,0.9799717761744371
mr,hbn,59.0,leak_covars,0.26347267926179263,0.03788932785294474,0.9489591468464404
age,abcd,97.0,leak_covars,0.10595413165765871,-0.05654352316603117,0.9973938706919572
age,pnc,25.0,leak_covars,0.6346989336315934,0.3991034971045857,0.9975470917142243
mr,hcpd,54.0,leak_covars,0.280228734469199,0.05909460000307132,0.9626285191899994
age,abcd,5.0,leak_covars,0.12116542554404203,-0.04291406125634967,0.9978563993479898
attn,pnc,29.0,leak_covars,0.00036296926739740374,-0.14582932134057147,0.9707229175747301
mr,abcd,20.0,leak_covars,0.09327774712750703,-0.019395280326159448,0.9920311846482708
attn,hbn,29.0,leak_covars,-0.03853597234822232,-0.18335693308453482,0.9709427038531593
age,hcpd,89.0,leak_covars,0.7885278541516576,0.6176583158144017,0.9961100053699438
age,abcd,58.0,leak_covars,0.11971509529154467,-0.04693175397752469,0.9972817827184248
mr,abcd,77.0,leak_covars,0.11630713992225168,-0.020701614693039216,0.9906934582388099
age,pnc,39.0,leak_covars,0.6352520606602104,0.40032091021370164,0.997392280386573
age,pnc,24.0,leak_covars,0.6329267609296175,0.39602286818182,0.996633701847307
attn,pnc,64.0,leak_covars,-0.0368929141973445,-0.17048545068908072,0.9662409250481224
mr,hbn,39.0,leak_covars,0.26602083267437976,0.042307117993607424,0.9464170592471322
age,pnc,87.0,leak_covars,0.626890180106522,0.3902684136106864,0.9975041185311485
age,pnc,77.0,leak_covars,0.6330156784834495,0.39751154196988203,0.9976958597995805
age,hbn,20.0,leak_covars,0.7557944255755701,0.5643610239496732,0.9972416092678276
attn,pnc,81.0,leak_covars,0.014957260031906627,-0.13988384903440032,0.96629755263312
mr,pnc,31.0,leak_covars,0.2593217891441581,0.0317637802628955,0.9839903230492311
age,pnc,63.0,leak_covars,0.6244746771536027,0.3878934825618875,0.9968802315536222
mr,abcd,13.0,leak_covars,0.1224224223920357,-0.014602642250608922,0.9885250990625397
mr,abcd,74.0,leak_covars,0.12121349723389087,-0.01758503229655739,0.9895792083485017
attn,pnc,84.0,leak_covars,0.0041872496520595215,-0.15330123947910002,0.9695253873354347
age,hcpd,3.0,leak_covars,0.7859722823154294,0.6122257718573093,0.9956251905760132
age,hbn,8.0,leak_covars,0.7505803143160165,0.5568130003954254,0.9971318321774643
mr,abcd,72.0,leak_covars,0.11872192913178736,-0.030971279625833903,0.9912377219512255
mr,hcpd,12.0,leak_covars,0.2787028748810231,0.053641336437756926,0.9600718063229329
mr,hbn,79.0,leak_covars,0.2470179796584899,0.021178514572541274,0.9493859015350534
mr,pnc,11.0,leak_covars,0.25809356149364837,0.03513290138217906,0.9839503549044324
mr,pnc,46.0,leak_covars,0.25191205852089704,0.033572654136232116,0.9845242897202947
age,abcd,85.0,leak_covars,0.12525784352331173,-0.0434539380780794,0.9974960285653006
attn,pnc,7.0,leak_covars,-0.016276466508687998,-0.16976498323935485,0.972243982054127
age,abcd,11.0,leak_covars,0.1144503229028378,-0.03982451344561233,0.926424969832208
age,hcpd,7.0,leak_covars,0.7832191604001956,0.6095233658186858,0.9956572775409077
age,abcd,22.0,leak_covars,0.11405537824226054,-0.05058447267158295,0.997618538131132
age,hcpd,32.0,leak_covars,0.787896612441866,0.6160208470704944,0.9950284383379672
age,hcpd,43.0,leak_covars,0.7916427769271848,0.6219118866019739,0.9959655502266384
attn,hbn,84.0,leak_covars,-0.03291225591012095,-0.17904788448598796,0.9729324511948587
age,pnc,41.0,leak_covars,0.6175286446285971,0.3796576266777085,0.9980139527093309
age,hcpd,67.0,leak_covars,0.7818298493062135,0.6069457320806304,0.9947553158300322
mr,abcd,8.0,leak_covars,0.12087109130952019,-0.0381789387664726,0.9907334988844109
attn,pnc,82.0,leak_covars,0.032179673657231476,-0.11927949694275952,0.9675827084240294
attn,pnc,10.0,leak_covars,-0.005179621903327588,-0.15453475799930128,0.9676784326228852
age,abcd,55.0,leak_covars,0.11763765829890782,-0.036416608777545045,0.9979732990029436
age,hcpd,47.0,leak_covars,0.7848113310353554,0.6118685976649105,0.995667391788582
age,hcpd,70.0,leak_covars,0.7916511922290805,0.6217374335293171,0.9953278668124985
attn,hcpd,70.0,leak_covars,-0.07602933692108964,-0.18349790165799496,0.9531866358583996
attn,hcpd,16.0,leak_covars,-0.04089747576713975,-0.14874696487583394,0.9508031955008778
mr,hbn,3.0,leak_covars,0.24802321282245002,0.025370758110226932,0.9370008043937972
attn,abcd,46.0,leak_covars,0.040485985364401886,-0.12145013557665862,0.8278207729444867
mr,abcd,43.0,leak_covars,0.14033820911099973,-0.012083574270856268,0.8800652006637897
attn,abcd,64.0,leak_covars,0.04068810151421,-0.13894981173299192,0.9751793952313221
mr,abcd,7.0,leak_covars,0.10723905452801999,-0.03468327704092555,0.9910460968903845
age,pnc,4.0,leak_covars,0.621554680584354,0.3843697585061492,0.9975196654041958
attn,hbn,63.0,leak_covars,-0.05693773446753468,-0.19205263162154118,0.9703545929013512
age,abcd,69.0,leak_covars,0.09921564076422573,-0.05295349796582416,0.9979301480321213
attn,pnc,34.0,leak_covars,-0.01634820156466226,-0.15792615591043768,0.9686910826188087
attn,hbn,7.0,leak_covars,-0.018602481011081633,-0.16748809993017222,0.9718822721198983
attn,abcd,26.0,leak_covars,0.022849280477546804,-0.13089588590929502,0.8629268993460533
age,hbn,23.0,leak_covars,0.7415298236229447,0.5454777036598515,0.9965989003673174
mr,abcd,67.0,leak_covars,0.1134784166659979,-0.010793144556402234,0.9150858807292336
age,hbn,52.0,leak_covars,0.7520556240169812,0.5591897861099665,0.9974721765670459
attn,hbn,8.0,leak_covars,0.007994620474328402,-0.14963339232095474,0.9742010917141988
age,abcd,9.0,leak_covars,0.11489393592880665,-0.037602236188933214,0.9978646873639995
mr,hcpd,78.0,leak_covars,0.22923311004772798,0.013487560661353148,0.9689911416032874
age,hbn,63.0,leak_covars,0.7504976435297934,0.5566717580169591,0.9974466812146677
attn,hcpd,77.0,leak_covars,-0.06053967123778906,-0.16006759609727617,0.9514796508524196
attn,hbn,0.0,leak_covars,0.023537459437873387,-0.1351528544607581,0.9711406839406007
attn,pnc,5.0,leak_covars,-0.02737083156674285,-0.1722913847496177,0.9419130539355667
mr,hbn,95.0,leak_covars,0.2408682577808817,0.01925704153995267,0.9460848443529898
attn,abcd,37.0,leak_covars,0.03093983557384315,-0.13962255102537213,0.9018362819601077
attn,abcd,22.0,leak_covars,0.024186506428447305,-0.1301123828998374,0.9782536643962456
attn,hbn,82.0,leak_covars,0.008432123101952755,-0.1468424708182503,0.9735520632302408
mr,hbn,36.0,leak_covars,0.2809400921636062,0.05495426178797136,0.948945592078325
mr,pnc,7.0,leak_covars,0.25033925504300364,0.032699498404559546,0.9824580092637717
age,abcd,36.0,leak_covars,0.10901371131892217,-0.05648968521525677,0.9976478834184552
mr,abcd,47.0,leak_covars,0.11385143943457196,-0.020694870904485407,0.9346664939638535
mr,hcpd,93.0,leak_covars,0.25537795378049943,0.0373473210701013,0.9585370013098372
mr,abcd,25.0,leak_covars,0.1248349652461846,-0.01933658409429584,0.9895295885068165
age,abcd,80.0,leak_covars,0.12171514105600036,-0.03324257717836998,0.9979187058439017
attn,hbn,83.0,leak_covars,-0.008058787977701886,-0.16472494973159457,0.9709765151878632
attn,abcd,92.0,leak_covars,0.04821404706887969,-0.11000067123760116,0.8527495590104044
mr,pnc,88.0,leak_covars,0.24810582188492955,0.028615362401344435,0.9839523156350891
age,hcpd,58.0,leak_covars,0.7922730989766097,0.621483455171518,0.9957435354235378
age,pnc,54.0,leak_covars,0.6219873039212949,0.38438825464484117,0.9973192629375303
attn,abcd,30.0,leak_covars,0.045732247874818104,-0.11735996261551929,0.9914987302508872
mr,abcd,30.0,leak_covars,0.10002676595542294,-0.018128347086915575,0.9901614236983822
attn,hcpd,99.0,leak_covars,0.014298908722082495,-0.11388434435612216,0.9470530077213914
attn,pnc,38.0,leak_covars,0.002456762588774305,-0.1538951943718645,0.9474022678381091
mr,abcd,98.0,leak_covars,0.1317558092665395,-0.0018620495083259136,0.9901949385154848
attn,hcpd,85.0,leak_covars,-0.008637300342136554,-0.12108298356927061,0.9369792118491571
mr,abcd,40.0,leak_covars,0.10585781970118983,-0.006420009358108381,0.9929298525822574
attn,hcpd,84.0,leak_covars,-0.05486338664537969,-0.16829762939586024,0.9511264395665306
attn,abcd,88.0,leak_covars,0.03843178324639576,-0.12356507407240391,0.9818966320195822
age,pnc,14.0,leak_covars,0.6234834239862577,0.38592534637474396,0.9975996237698594
mr,abcd,35.0,leak_covars,0.10496989003558146,-0.029773679752769677,0.9892892036438495
mr,hcpd,39.0,leak_covars,0.28206498512909145,0.06253987323145238,0.9557968423408673
attn,hcpd,56.0,leak_covars,-0.07798923805161087,-0.15871751785036636,0.9388240147547314
age,hbn,2.0,leak_covars,0.7460821673523678,0.551303275845976,0.9974275763553204
mr,pnc,84.0,leak_covars,0.24370247458100786,0.024789463457908778,0.9844825509932811
attn,abcd,84.0,leak_covars,0.01668843415239034,-0.14600085830487575,0.9691195760823879
mr,hcpd,86.0,leak_covars,0.21690940414378648,0.0033112021976184902,0.963009258888304
mr,abcd,11.0,leak_covars,0.11865537916281425,-0.030077172851477485,0.9902553938395094
attn,hcpd,20.0,leak_covars,-0.07566435419137836,-0.17606542916858237,0.9547991202736059
age,pnc,59.0,leak_covars,0.6307641171572264,0.3949247221610882,0.9981806806012924
mr,abcd,75.0,leak_covars,0.11431898232585314,-0.021033844965874904,0.9905065899265473
age,hcpd,33.0,leak_covars,0.7866127047877688,0.6145331509079128,0.9955303320621114
mr,hbn,80.0,leak_covars,0.22654215412012874,0.001449874492052694,0.9486349025045651
mr,hcpd,37.0,leak_covars,0.25820371054341607,0.038980961525235114,0.9579309265569694
mr,hcpd,92.0,leak_covars,0.26179370534444707,0.04265132804021288,0.9633238689335802
mr,hbn,9.0,leak_covars,0.25950053416344876,0.03385328177132607,0.9326804256515402
mr,abcd,96.0,leak_covars,0.11299419096694666,-0.025344326460307265,0.9902328682473891
mr,pnc,34.0,leak_covars,0.2586181755601466,0.03752301487966303,0.9842004055396109
age,hcpd,36.0,leak_covars,0.7824645911901204,0.6070872872390929,0.995883189122709
age,hcpd,27.0,leak_covars,0.7889843233528393,0.6184522317776459,0.9962201588179481
attn,pnc,4.0,leak_covars,-0.007379815423292046,-0.14039526195351426,0.9700696183110726
age,abcd,39.0,leak_covars,0.11836780972302746,-0.03712788466216277,0.9979150562334499
age,hbn,64.0,leak_covars,0.7397109412692926,0.5427102844288509,0.9974377754700484
attn,abcd,76.0,leak_covars,0.04196315704030558,-0.1277928331170548,0.9780454203786554
age,hcpd,74.0,leak_covars,0.7814496888753862,0.6062332841979017,0.9957571756682025
attn,hbn,19.0,leak_covars,-0.02067869859993046,-0.1827306550564629,0.9761466559390488
mr,hcpd,27.0,leak_covars,0.2562910004161256,0.03353158115906696,0.9630950686653216
attn,pnc,19.0,leak_covars,-0.03691413395201324,-0.18284841757807357,0.9679174198591756
attn,hbn,14.0,leak_covars,-0.03933825629412148,-0.19268848681344397,0.9767389594605581
attn,hcpd,86.0,leak_covars,-0.030549853284229038,-0.14345741702168469,0.9504600412303481
attn,abcd,15.0,leak_covars,0.044578734147794896,-0.11035220203126728,0.9899045325832203
mr,hcpd,57.0,leak_covars,0.2388413284068712,0.02583406064726912,0.9615763588329362
mr,hcpd,97.0,leak_covars,0.2532925415637376,0.03670798578042278,0.9539734527519624
attn,hbn,49.0,leak_covars,-0.007356032371960755,-0.15607188901951274,0.9726440479398338
age,hbn,33.0,leak_covars,0.7453057890489864,0.5501632892830995,0.9973106157805208
age,pnc,91.0,leak_covars,0.632373059440245,0.39726686184301163,0.9976707426466105
attn,hbn,75.0,leak_covars,-0.019046253169720726,-0.16974640490676673,0.9704744676718429
mr,pnc,39.0,leak_covars,0.23197023559741758,0.013525523576140785,0.9794067739541626
age,abcd,26.0,leak_covars,0.0917575866264934,-0.05703572451200345,0.998296207033991
age,hcpd,2.0,leak_covars,0.8007791915292123,0.6326528409962254,0.9946582732349095
age,abcd,23.0,leak_covars,0.12541848527127972,-0.0433133062427955,0.9977490110128878
attn,hbn,18.0,leak_covars,-0.032688056435636395,-0.18448179707034718,0.9740486256968536
mr,pnc,13.0,leak_covars,0.26228238849127483,0.03980375689286908,0.9869275313926228
attn,abcd,24.0,leak_covars,0.0424619617157806,-0.12616790587367466,0.9812456785531067
mr,hbn,15.0,leak_covars,0.23071640759533932,0.009877094267670694,0.9458841417605527
age,abcd,61.0,leak_covars,0.1230450332390039,-0.04310746484603101,0.9979801053230776
mr,pnc,72.0,leak_covars,0.27187653120827776,0.05210881483669494,0.9862749750670874
age,abcd,14.0,leak_covars,0.11666330993832198,-0.04960814262195967,0.9981252647349081
mr,abcd,34.0,leak_covars,0.08646836241432135,-0.019433400078424423,0.990172867898522
mr,abcd,38.0,leak_covars,0.09732470885965308,-0.017085084646349058,0.9122177050155592
attn,hcpd,62.0,leak_covars,-0.029840451893325407,-0.1366559704834891,0.9451512691389309
age,pnc,15.0,leak_covars,0.6286849478623864,0.39241732385375483,0.9978135325105202
mr,pnc,65.0,leak_covars,0.26065362527162905,0.03942934196678294,0.9808218749298944
attn,hbn,36.0,leak_covars,-0.014492389295604867,-0.16367369450151514,0.9691796793462328
attn,pnc,55.0,leak_covars,-0.008060436684092552,-0.16105723597037702,0.9659474787563316
attn,pnc,90.0,leak_covars,-0.006386310040878024,-0.15048336165260157,0.9713808300765348
age,pnc,64.0,leak_covars,0.6256956281752322,0.3888512567507548,0.9966459867783963
attn,hcpd,98.0,leak_covars,0.004110925463651998,-0.11683360914278085,0.947628083308071
mr,hcpd,70.0,leak_covars,0.24555143388901876,0.03122570199550212,0.9627169896945734
age,hbn,85.0,leak_covars,0.7409708079367449,0.5440334304345982,0.9975571533616148
age,hbn,65.0,leak_covars,0.7494152075184991,0.5558652909365651,0.9972769909981756
mr,hcpd,35.0,leak_covars,0.24272445401493437,0.025216901522134072,0.9595803819900469
age,hcpd,69.0,leak_covars,0.7906108566611644,0.6199092625768994,0.9948075095531685
mr,pnc,85.0,leak_covars,0.24142177874958473,0.02344216840091684,0.9854411793592914
mr,pnc,91.0,leak_covars,0.25430799935766857,0.030088707899525002,0.9845137689345388
age,hcpd,8.0,leak_covars,0.7881235764634452,0.6146811251725182,0.9950885373669862
age,abcd,31.0,leak_covars,0.13850509446664036,-0.030800304490074648,0.9976029637735554
age,hcpd,39.0,leak_covars,0.783336960571422,0.6095850251387049,0.9958665212663061
mr,hbn,78.0,leak_covars,0.25609790836875984,0.02935172058262958,0.945008381621577
age,hcpd,80.0,leak_covars,0.7773921319678264,0.5995386416693036,0.9953794548200856
age,hcpd,18.0,leak_covars,0.7874090751262478,0.6146620480617451,0.9956869110536657
age,pnc,89.0,leak_covars,0.6289528407172671,0.3929579615825567,0.9975951701049512
age,pnc,92.0,leak_covars,0.6466395273861464,0.4128087547348528,0.9964958683692918
mr,abcd,42.0,leak_covars,0.13795939217871306,0.001821406271091175,0.9902383087432379
